[18/Mar/2026:04:41:40 +0000] - 302 302 - GET http vscode.apperlabs.com "/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[19/Mar/2026:02:59:30 +0000] - - 301 - GET http vscode.apperlabs.com "/grafana" [Client 3.172.18.77] [Length 166] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:30 +0000] - 302 302 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.77] [Length 37] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:30 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/login" [Client 3.172.18.112] [Length 56082] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/grafana.app.1f6473bb54b1e1647be8.css" [Client 3.172.18.68] [Length 15454] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/grafana.dark.1e8d85816912aadbbba5.css" [Client 3.172.18.112] [Length 88069] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/runtime.f613ddeb1c6e63007ade.js" [Client 3.172.18.68] [Length 48647] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/6029.ced17922ce65e4fd1ef9.js" [Client 3.172.18.119] [Length 408645] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/5923.dcb4525a5c9b33f4163a.js" [Client 3.172.18.68] [Length 258556] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/img/grafana_icon.svg" [Client 3.172.18.72] [Length 5690] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/app.df8d1088b22795b26f24.js" [Client 3.172.18.68] [Length 737805] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/5671.8f89a9563187b547478e.js" [Client 3.172.18.84] [Length 893351] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/9414.0c3a377ea916bad3fa38.js" [Client 3.172.18.112] [Length 3835182] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:31 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/6814.fc1b7b446b543ee458c5.js" [Client 3.172.18.119] [Length 4297433] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/9521.e23164c70c7784fd1932.js" [Client 3.172.18.75] [Length 475043] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/4691.4241ccf06ff63ababef3.js" [Client 3.172.18.75] [Length 4525] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/7651.41fee07b47c9ac77450f.js" [Client 3.172.18.103] [Length 13038] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/LoginPage.014e80b6fd61232eab1f.js" [Client 3.172.18.68] [Length 8491] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/static/img/grafana_icon.1e0deb6b.svg" [Client 3.172.18.75] [Length 5690] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/fonts/inter/Inter-Regular.woff2" [Client 3.172.18.103] [Length 108488] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/static/img/g8_login_dark.571d84ac.svg" [Client 3.172.18.72] [Length 2361] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/fonts/inter/Inter-Medium.woff2" [Client 3.172.18.103] [Length 111380] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/img/icons/unicons/question-circle.svg" [Client 3.172.18.84] [Length 499] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/img/icons/unicons/document-info.svg" [Client 3.172.18.84] [Length 629] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/img/icons/unicons/comments-alt.svg" [Client 3.172.18.103] [Length 466] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/img/icons/unicons/eye.svg" [Client 3.172.18.68] [Length 374] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/build/img/icons/unicons/download-alt.svg" [Client 3.172.18.68] [Length 385] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:32 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/public/img/fav32.png" [Client 3.172.18.113] [Length 1118] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/grafana/login"
[19/Mar/2026:02:59:40 +0000] - 101 101 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=20011647-e3ff-41a4-aa30-0865c09b04e8&reconnection=false&skipWebSocketFrames=false" [Client 3.172.18.86] [Length 861798] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:40 +0000] - 101 101 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=de8d56a7-cec9-4a38-9937-c7c8527d72b3&reconnection=false&skipWebSocketFrames=false" [Client 3.172.18.117] [Length 22235] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:41 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/?folder=/home/coder" [Client 3.172.18.77] [Length 1447] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:42 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/manifest.json" [Client 3.172.18.77] [Length 296] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:42 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/favicon.ico" [Client 3.172.18.112] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:42 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/pwa-icon-192.png" [Client 3.172.18.112] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:42 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/favicon-dark-support.svg" [Client 3.172.18.112] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:43 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 3.172.18.112] [Length 45] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:43 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda.js" [Client 3.172.18.68] [Length 45] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:43 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/out/browser/serviceWorker.js" [Client 3.172.18.119] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/_static/out/browser/serviceWorker.js"
[19/Mar/2026:02:59:44 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/update/check" [Client 3.172.18.119] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:44 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=2ccde7ec-53f5-4661-ba75-5f26e5f4068b" [Client 3.172.18.119] [Length 2200] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:59:46 +0000] - 101 101 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=349b9261-15ab-4f6f-bf9b-ef88adf1c387&reconnection=false&skipWebSocketFrames=false" [Client 3.172.18.87] [Length 660822] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:46 +0000] - 101 101 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45?reconnectionToken=1e98f8fc-991b-4209-87f9-a04f20f7b289&reconnection=false&skipWebSocketFrames=false" [Client 3.172.18.105] [Length 129] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:59:46 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/out/browser/serviceWorker.js" [Client 3.172.18.84] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/_static/out/browser/serviceWorker.js"
[19/Mar/2026:03:00:01 +0000] - - 301 - GET http vscode.apperlabs.com "/prometheus" [Client 3.172.18.77] [Length 166] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:03:00:01 +0000] - 401 401 - GET http vscode.apperlabs.com "/prometheus/" [Client 3.172.18.77] [Length 601] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:03:00:01 +0000] - 200 200 - GET http vscode.apperlabs.com "/_static/src/browser/pages/error.css" [Client 3.172.18.68] [Length 500] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:00:01 +0000] - 200 200 - GET http vscode.apperlabs.com "/_static/src/browser/pages/global.css" [Client 3.172.18.112] [Length 769] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:00:01 +0000] - 200 200 - GET http vscode.apperlabs.com "/_static/src/browser/media/favicon.ico" [Client 3.172.18.112] [Length 4213] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:00:01 +0000] - 200 200 - GET http vscode.apperlabs.com "/_static/src/browser/media/favicon-dark-support.svg" [Client 3.172.18.119] [Length 685] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:01:59 +0000] - 200 200 - GET http vscode.apperlabs.com "/grafana/login" [Client 3.172.18.77] [Length 56083] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:03:02:01 +0000] - 401 401 - GET http vscode.apperlabs.com "/prometheus/" [Client 3.172.18.77] [Length 601] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:03:02:01 +0000] - 304 304 - GET http vscode.apperlabs.com "/_static/src/browser/pages/global.css" [Client 3.172.18.77] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:02:01 +0000] - 304 304 - GET http vscode.apperlabs.com "/_static/src/browser/pages/error.css" [Client 3.172.18.68] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:02:01 +0000] - 304 304 - GET http vscode.apperlabs.com "/_static/src/browser/media/favicon.ico" [Client 3.172.18.119] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:02:01 +0000] - 304 304 - GET http vscode.apperlabs.com "/_static/src/browser/media/favicon-dark-support.svg" [Client 3.172.18.68] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/prometheus/"
[19/Mar/2026:03:02:17 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/?folder=/home/user15" [Client 3.172.18.77] [Length 1447] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:03:02:17 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/manifest.json" [Client 3.172.18.77] [Length 296] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:18 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/favicon.ico" [Client 3.172.18.68] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:18 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/pwa-icon-192.png" [Client 3.172.18.112] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:19 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 3.172.18.112] [Length 40] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:19 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda.js" [Client 3.172.18.119] [Length 45] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:19 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/out/browser/serviceWorker.js" [Client 3.172.18.119] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/_static/out/browser/serviceWorker.js"
[19/Mar/2026:03:02:20 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/templates.png" [Client 3.172.18.112] [Length 46748] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:20 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/update/check" [Client 3.172.18.68] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:21 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=b38cb850-8e4c-4f66-8458-ef08708176d7" [Client 3.172.18.119] [Length 2200] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/user15"
[19/Mar/2026:03:02:23 +0000] - 304 304 - GET http vscode.apperlabs.com "/user1/_static/out/browser/serviceWorker.js" [Client 3.172.18.68] [Length 0] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/_static/out/browser/serviceWorker.js"
[19/Mar/2026:03:02:23 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/media/code-icon.svg" [Client 3.172.18.119] [Length 276] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/code/browser/workbench/workbench.css"
